,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
2017,Assam,Soybeans,1991,14483,495,16582,18.86
2018,Assam,Soybeans,1991,14483,495,16582,15.56
2019,Assam,Sweet potatoes,1991,36715,495,16582,21.06
2020,Assam,Sweet potatoes,1991,36715,495,16582,15.56
2021,Assam,Sweet potatoes,1991,36715,495,16582,18.86
2022,Assam,Sweet potatoes,1991,36715,495,16582,15.56
2023,Assam,Wheat,1991,14916,495,16582,21.06
2024,Assam,Wheat,1991,14916,495,16582,15.56
2025,Assam,Wheat,1991,14916,495,16582,18.86
2026,Assam,Wheat,1991,14916,495,16582,15.56
2027,Assam,Maize,1992,7853,495,16582,21.53
2028,Assam,Maize,1992,7853,495,16582,16.48
2029,Assam,Maize,1992,7853,495,16582,19.95
2030,Assam,Maize,1992,7853,495,16582,16.48
2031,Assam,Potatoes,1992,178455,495,16582,21.53
2032,Assam,Potatoes,1992,178455,495,16582,16.48
2033,Assam,Potatoes,1992,178455,495,16582,19.95
2034,Assam,Potatoes,1992,178455,495,16582,16.48
2035,Assam,"Rice, paddy",1992,21503,495,16582,21.53
2036,Assam,"Rice, paddy",1992,21503,495,16582,16.48
2037,Assam,"Rice, paddy",1992,21503,495,16582,19.95
2038,Assam,"Rice, paddy",1992,21503,495,16582,16.48
2039,Assam,Sorghum,1992,6178,495,16582,21.53
2040,Assam,Sorghum,1992,6178,495,16582,16.48
2041,Assam,Sorghum,1992,6178,495,16582,19.95
2042,Assam,Sorghum,1992,6178,495,16582,16.48
2043,Assam,Soybeans,1992,7578,495,16582,21.53
2044,Assam,Soybeans,1992,7578,495,16582,16.48
2045,Assam,Soybeans,1992,7578,495,16582,19.95
2046,Assam,Soybeans,1992,7578,495,16582,16.48
2047,Assam,Sweet potatoes,1992,36324,495,16582,21.53
2048,Assam,Sweet potatoes,1992,36324,495,16582,16.48
2049,Assam,Sweet potatoes,1992,36324,495,16582,19.95
2050,Assam,Sweet potatoes,1992,36324,495,16582,16.48
2051,Assam,Wheat,1992,17653,495,16582,21.53
2052,Assam,Wheat,1992,17653,495,16582,16.48
2053,Assam,Wheat,1992,17653,495,16582,19.95
2054,Assam,Wheat,1992,17653,495,16582,16.48
2055,Assam,Maize,1993,22840,495,16582,21.32
2056,Assam,Maize,1993,22840,495,16582,16.01
2057,Assam,Maize,1993,22840,495,16582,19.32
2058,Assam,Maize,1993,22840,495,16582,16.01
2059,Assam,Potatoes,1993,228678,495,16582,21.32
2060,Assam,Potatoes,1993,228678,495,16582,16.01
2061,Assam,Potatoes,1993,228678,495,16582,19.32
2062,Assam,Potatoes,1993,228678,495,16582,16.01
2063,Assam,"Rice, paddy",1993,21710,495,16582,21.32
2064,Assam,"Rice, paddy",1993,21710,495,16582,16.01
2065,Assam,"Rice, paddy",1993,21710,495,16582,19.32
2066,Assam,"Rice, paddy",1993,21710,495,16582,16.01
2067,Assam,Sorghum,1993,21564,495,16582,21.32
2068,Assam,Sorghum,1993,21564,495,16582,16.01
2069,Assam,Sorghum,1993,21564,495,16582,19.32
2070,Assam,Sorghum,1993,21564,495,16582,16.01
2071,Assam,Soybeans,1993,14913,495,16582,21.32
2072,Assam,Soybeans,1993,14913,495,16582,16.01
2073,Assam,Soybeans,1993,14913,495,16582,19.32
2074,Assam,Soybeans,1993,14913,495,16582,16.01
2075,Assam,Sweet potatoes,1993,37333,495,16582,21.32
2076,Assam,Sweet potatoes,1993,37333,495,16582,16.01
2077,Assam,Sweet potatoes,1993,37333,495,16582,19.32
2078,Assam,Sweet potatoes,1993,37333,495,16582,16.01
2079,Assam,Wheat,1993,18454,495,16582,21.32
2080,Assam,Wheat,1993,18454,495,16582,16.01
2081,Assam,Wheat,1993,18454,495,16582,19.32
2082,Assam,Wheat,1993,18454,495,16582,16.01
2083,Assam,Maize,1994,28481,495,16582,20.65
2084,Assam,Maize,1994,28481,495,16582,15.1
2085,Assam,Maize,1994,28481,495,16582,18.48
2086,Assam,Maize,1994,28481,495,16582,15.1
2087,Assam,Potatoes,1994,232625,495,16582,20.65
2088,Assam,Potatoes,1994,232625,495,16582,15.1
2089,Assam,Potatoes,1994,232625,495,16582,18.48
2090,Assam,Potatoes,1994,232625,495,16582,15.1
2091,Assam,"Rice, paddy",1994,21917,495,16582,20.65
2092,Assam,"Rice, paddy",1994,21917,495,16582,15.1
2093,Assam,"Rice, paddy",1994,21917,495,16582,18.48
2094,Assam,"Rice, paddy",1994,21917,495,16582,15.1
2095,Assam,Sorghum,1994,22916,495,16582,20.65
2096,Assam,Sorghum,1994,22916,495,16582,15.1
2097,Assam,Sorghum,1994,22916,495,16582,18.48
2098,Assam,Sorghum,1994,22916,495,16582,15.1
2099,Assam,Soybeans,1994,11473,495,16582,20.65
2100,Assam,Soybeans,1994,11473,495,16582,15.1
2101,Assam,Soybeans,1994,11473,495,16582,18.48
2102,Assam,Soybeans,1994,11473,495,16582,15.1
2103,Assam,Sweet potatoes,1994,36093,495,16582,20.65
2104,Assam,Sweet potatoes,1994,36093,495,16582,15.1
2105,Assam,Sweet potatoes,1994,36093,495,16582,18.48
2106,Assam,Sweet potatoes,1994,36093,495,16582,15.1
2107,Assam,Wheat,1994,17561,495,16582,20.65
2108,Assam,Wheat,1994,17561,495,16582,15.1
2109,Assam,Wheat,1994,17561,495,16582,18.48
2110,Assam,Wheat,1994,17561,495,16582,15.1
2111,Assam,Maize,1995,13800,495,18025,20.73
2112,Assam,Maize,1995,13800,495,18025,15.77
2113,Assam,Maize,1995,13800,495,18025,19.23
2114,Assam,Maize,1995,13800,495,18025,15.77
2115,Assam,Potatoes,1995,257634,495,18025,20.73
2116,Assam,Potatoes,1995,257634,495,18025,15.77
2117,Assam,Potatoes,1995,257634,495,18025,19.23
2118,Assam,Potatoes,1995,257634,495,18025,15.77
2119,Assam,"Rice, paddy",1995,22124,495,18025,20.73
2120,Assam,"Rice, paddy",1995,22124,495,18025,15.77
2121,Assam,"Rice, paddy",1995,22124,495,18025,19.23
2122,Assam,"Rice, paddy",1995,22124,495,18025,15.77
2123,Assam,Sorghum,1995,20319,495,18025,20.73
2124,Assam,Sorghum,1995,20319,495,18025,15.77
2125,Assam,Sorghum,1995,20319,495,18025,19.23
2126,Assam,Sorghum,1995,20319,495,18025,15.77
2127,Assam,Soybeans,1995,8954,495,18025,20.73
2128,Assam,Soybeans,1995,8954,495,18025,15.77
2129,Assam,Soybeans,1995,8954,495,18025,19.23
2130,Assam,Soybeans,1995,8954,495,18025,15.77
2131,Assam,Sweet potatoes,1995,36048,495,18025,20.73
2132,Assam,Sweet potatoes,1995,36048,495,18025,15.77
2133,Assam,Sweet potatoes,1995,36048,495,18025,19.23
2134,Assam,Sweet potatoes,1995,36048,495,18025,15.77
2135,Assam,Wheat,1995,14507,495,18025,20.73
2136,Assam,Wheat,1995,14507,495,18025,15.77
2137,Assam,Wheat,1995,14507,495,18025,19.23
2138,Assam,Wheat,1995,14507,495,18025,15.77
2139,Assam,Maize,1996,27043,495,19508,20.49
2140,Assam,Maize,1996,27043,495,19508,15.23
2141,Assam,Maize,1996,27043,495,19508,18.49
2142,Assam,Maize,1996,27043,495,19508,15.23
2143,Assam,Potatoes,1996,261054,495,19508,20.49
2144,Assam,Potatoes,1996,261054,495,19508,15.23
2145,Assam,Potatoes,1996,261054,495,19508,18.49
2146,Assam,Potatoes,1996,261054,495,19508,15.23
2147,Assam,"Rice, paddy",1996,22331,495,19508,20.49
2148,Assam,"Rice, paddy",1996,22331,495,19508,15.23
2149,Assam,"Rice, paddy",1996,22331,495,19508,18.49
2150,Assam,"Rice, paddy",1996,22331,495,19508,15.23
2151,Assam,Sorghum,1996,30774,495,19508,20.49
2152,Assam,Sorghum,1996,30774,495,19508,15.23
2153,Assam,Sorghum,1996,30774,495,19508,18.49
2154,Assam,Sorghum,1996,30774,495,19508,15.23
2155,Assam,Soybeans,1996,11765,495,19508,20.49
2156,Assam,Soybeans,1996,11765,495,19508,15.23
2157,Assam,Soybeans,1996,11765,495,19508,18.49
2158,Assam,Soybeans,1996,11765,495,19508,15.23
2159,Assam,Sweet potatoes,1996,32037,495,19508,20.49
2160,Assam,Sweet potatoes,1996,32037,495,19508,15.23
2161,Assam,Sweet potatoes,1996,32037,495,19508,18.49
2162,Assam,Sweet potatoes,1996,32037,495,19508,15.23
2163,Assam,Wheat,1996,20961,495,19508,20.49
2164,Assam,Wheat,1996,20961,495,19508,15.23
2165,Assam,Wheat,1996,20961,495,19508,18.49
2166,Assam,Wheat,1996,20961,495,19508,15.23
2167,Assam,Maize,1997,25195,495,21596,20.57
2168,Assam,Maize,1997,25195,495,21596,15.38
2169,Assam,Maize,1997,25195,495,21596,18.64
2170,Assam,Maize,1997,25195,495,21596,15.38
2171,Assam,Potatoes,1997,282462,495,21596,20.57
2172,Assam,Potatoes,1997,282462,495,21596,15.38
2173,Assam,Potatoes,1997,282462,495,21596,18.64
2174,Assam,Potatoes,1997,282462,495,21596,15.38
2175,Assam,"Rice, paddy",1997,22537,495,21596,20.57
2176,Assam,"Rice, paddy",1997,22537,495,21596,15.38
2177,Assam,"Rice, paddy",1997,22537,495,21596,18.64
2178,Assam,"Rice, paddy",1997,22537,495,21596,15.38
2179,Assam,Sorghum,1997,26917,495,21596,20.57
2180,Assam,Sorghum,1997,26917,495,21596,15.38
2181,Assam,Sorghum,1997,26917,495,21596,18.64
2182,Assam,Sorghum,1997,26917,495,21596,15.38
2183,Assam,Soybeans,1997,13803,495,21596,20.57
2184,Assam,Soybeans,1997,13803,495,21596,15.38
2185,Assam,Soybeans,1997,13803,495,21596,18.64
2186,Assam,Soybeans,1997,13803,495,21596,15.38
2187,Assam,Sweet potatoes,1997,38431,495,21596,20.57
2188,Assam,Sweet potatoes,1997,38431,495,21596,15.38
2189,Assam,Sweet potatoes,1997,38431,495,21596,18.64
2190,Assam,Sweet potatoes,1997,38431,495,21596,15.38
2191,Assam,Wheat,1997,17575,495,21596,20.57
2192,Assam,Wheat,1997,17575,495,21596,15.38
2193,Assam,Wheat,1997,17575,495,21596,18.64
2194,Assam,Wheat,1997,17575,495,21596,15.38
2195,Assam,Maize,1998,21611,495,24304,21.22
2196,Assam,Maize,1998,21611,495,24304,16.11
2197,Assam,Maize,1998,21611,495,24304,19.42
2198,Assam,Maize,1998,21611,495,24304,16.11
2199,Assam,Potatoes,1998,307667,495,24304,21.22
2200,Assam,Potatoes,1998,307667,495,24304,16.11
2201,Assam,Potatoes,1998,307667,495,24304,19.42
2202,Assam,Potatoes,1998,307667,495,24304,16.11
2203,Assam,"Rice, paddy",1998,22744,495,24304,21.22
2204,Assam,"Rice, paddy",1998,22744,495,24304,16.11
2205,Assam,"Rice, paddy",1998,22744,495,24304,19.42
2206,Assam,"Rice, paddy",1998,22744,495,24304,16.11
2207,Assam,Sorghum,1998,27306,495,24304,21.22
2208,Assam,Sorghum,1998,27306,495,24304,16.11
2209,Assam,Sorghum,1998,27306,495,24304,19.42
2210,Assam,Sorghum,1998,27306,495,24304,16.11
2211,Assam,Soybeans,1998,17200,495,24304,21.22
2212,Assam,Soybeans,1998,17200,495,24304,16.11
2213,Assam,Soybeans,1998,17200,495,24304,19.42
2214,Assam,Soybeans,1998,17200,495,24304,16.11
2215,Assam,Sweet potatoes,1998,35722,495,24304,21.22
2216,Assam,Sweet potatoes,1998,35722,495,24304,16.11
2217,Assam,Sweet potatoes,1998,35722,495,24304,19.42
2218,Assam,Sweet potatoes,1998,35722,495,24304,16.11
2219,Assam,Wheat,1998,25295,495,24304,21.22
2220,Assam,Wheat,1998,25295,495,24304,16.11
2221,Assam,Wheat,1998,25295,495,24304,19.42
2222,Assam,Wheat,1998,25295,495,24304,16.11
2223,Assam,Maize,1999,22274,495,26098.8,21.64
2224,Assam,Maize,1999,22274,495,26098.8,16.09
2225,Assam,Maize,1999,22274,495,26098.8,19.27
2226,Assam,Maize,1999,22274,495,26098.8,16.09
2227,Assam,Potatoes,1999,315545,495,26098.8,21.64
2228,Assam,Potatoes,1999,315545,495,26098.8,16.09
2229,Assam,Potatoes,1999,315545,495,26098.8,19.27
2230,Assam,Potatoes,1999,315545,495,26098.8,16.09
2231,Assam,"Rice, paddy",1999,22949,495,26098.8,21.64
2232,Assam,"Rice, paddy",1999,22949,495,26098.8,16.09
2233,Assam,"Rice, paddy",1999,22949,495,26098.8,19.27
2234,Assam,"Rice, paddy",1999,22949,495,26098.8,16.09
2235,Assam,Sorghum,1999,22602,495,26098.8,21.64
2236,Assam,Sorghum,1999,22602,495,26098.8,16.09
2237,Assam,Sorghum,1999,22602,495,26098.8,19.27
2238,Assam,Sorghum,1999,22602,495,26098.8,16.09
2239,Assam,Soybeans,1999,15249,495,26098.8,21.64
2240,Assam,Soybeans,1999,15249,495,26098.8,16.09
2241,Assam,Soybeans,1999,15249,495,26098.8,19.27
2242,Assam,Soybeans,1999,15249,495,26098.8,16.09
2243,Assam,Sweet potatoes,1999,35182,495,26098.8,21.64
2244,Assam,Sweet potatoes,1999,35182,495,26098.8,16.09
2245,Assam,Sweet potatoes,1999,35182,495,26098.8,19.27
2246,Assam,Sweet potatoes,1999,35182,495,26098.8,16.09
2247,Assam,Wheat,1999,24137,495,26098.8,21.64
2248,Assam,Wheat,1999,24137,495,26098.8,16.09
2249,Assam,Wheat,1999,24137,495,26098.8,19.27
2250,Assam,Wheat,1999,24137,495,26098.8,16.09
2251,Assam,Maize,2000,28492,495,26857,20.74
2252,Assam,Maize,2000,28492,495,26857,15.13
2253,Assam,Maize,2000,28492,495,26857,18.26
2254,Assam,Maize,2000,28492,495,26857,15.13
2255,Assam,Potatoes,2000,316536,495,26857,20.74
2256,Assam,Potatoes,2000,316536,495,26857,15.13
2257,Assam,Potatoes,2000,316536,495,26857,18.26
2258,Assam,Potatoes,2000,316536,495,26857,15.13
2259,Assam,"Rice, paddy",2000,22962,495,26857,20.74
2260,Assam,"Rice, paddy",2000,22962,495,26857,15.13
2261,Assam,"Rice, paddy",2000,22962,495,26857,18.26
2262,Assam,"Rice, paddy",2000,22962,495,26857,15.13
2263,Assam,Sorghum,2000,33246,495,26857,20.74
2264,Assam,Sorghum,2000,33246,495,26857,15.13
2265,Assam,Sorghum,2000,33246,495,26857,18.26
2266,Assam,Sorghum,2000,33246,495,26857,15.13
2267,Assam,Soybeans,2000,16412,495,26857,20.74
2268,Assam,Soybeans,2000,16412,495,26857,15.13
2269,Assam,Soybeans,2000,16412,495,26857,18.26
2270,Assam,Soybeans,2000,16412,495,26857,15.13
2271,Assam,Sweet potatoes,2000,35174,495,26857,20.74
2272,Assam,Sweet potatoes,2000,35174,495,26857,15.13
2273,Assam,Sweet potatoes,2000,35174,495,26857,18.26
2274,Assam,Sweet potatoes,2000,35174,495,26857,15.13
2275,Assam,Wheat,2000,25997,495,26857,20.74
2276,Assam,Wheat,2000,25997,495,26857,15.13
2277,Assam,Wheat,2000,25997,495,26857,18.26
2278,Assam,Wheat,2000,25997,495,26857,15.13
2279,Assam,Maize,2001,24371,495,26857,21.25
2280,Assam,Maize,2001,24371,495,26857,15.68
2281,Assam,Maize,2001,24371,495,26857,18.92
2282,Assam,Maize,2001,24371,495,26857,15.68
2283,Assam,Potatoes,2001,311961,495,26857,21.25
2284,Assam,Potatoes,2001,311961,495,26857,15.68
2285,Assam,Potatoes,2001,311961,495,26857,18.92
2286,Assam,Potatoes,2001,311961,495,26857,15.68
2287,Assam,"Rice, paddy",2001,22857,495,26857,21.25
2288,Assam,"Rice, paddy",2001,22857,495,26857,15.68
2289,Assam,"Rice, paddy",2001,22857,495,26857,18.92
2290,Assam,"Rice, paddy",2001,22857,495,26857,15.68
2291,Assam,Sorghum,2001,23429,495,26857,21.25
2292,Assam,Sorghum,2001,23429,495,26857,15.68
2293,Assam,Sorghum,2001,23429,495,26857,18.92
2294,Assam,Sorghum,2001,23429,495,26857,15.68
2295,Assam,Soybeans,2001,16862,495,26857,21.25
2296,Assam,Soybeans,2001,16862,495,26857,15.68
2297,Assam,Soybeans,2001,16862,495,26857,18.92
2298,Assam,Soybeans,2001,16862,495,26857,15.68
2299,Assam,Sweet potatoes,2001,34804,495,26857,21.25
2300,Assam,Sweet potatoes,2001,34804,495,26857,15.68
2301,Assam,Sweet potatoes,2001,34804,495,26857,18.92
2302,Assam,Sweet potatoes,2001,34804,495,26857,15.68
2303,Assam,Wheat,2001,25708,495,26857,21.25
2304,Assam,Wheat,2001,25708,495,26857,15.68
2305,Assam,Wheat,2001,25708,495,26857,18.92
2306,Assam,Wheat,2001,25708,495,26857,15.68
2307,Assam,Maize,2002,28516,495,26857,21.07
2308,Assam,Maize,2002,28516,495,26857,15.88
2309,Assam,Maize,2002,28516,495,26857,19.28
2310,Assam,Maize,2002,28516,495,26857,15.88
2311,Assam,Potatoes,2002,324147,495,26857,21.07
2312,Assam,Potatoes,2002,324147,495,26857,15.88
2313,Assam,Potatoes,2002,324147,495,26857,19.28
2314,Assam,Potatoes,2002,324147,495,26857,15.88
2315,Assam,"Rice, paddy",2002,23517,495,26857,21.07
2316,Assam,"Rice, paddy",2002,23517,495,26857,15.88
2317,Assam,"Rice, paddy",2002,23517,495,26857,19.28
2318,Assam,"Rice, paddy",2002,23517,495,26857,15.88
2319,Assam,Sorghum,2002,34286,495,26857,21.07
2320,Assam,Sorghum,2002,34286,495,26857,15.88
2321,Assam,Sorghum,2002,34286,495,26857,19.28
2322,Assam,Sorghum,2002,34286,495,26857,15.88
2323,Assam,Soybeans,2002,17962,495,26857,21.07
2324,Assam,Soybeans,2002,17962,495,26857,15.88
2325,Assam,Soybeans,2002,17962,495,26857,19.28
2326,Assam,Soybeans,2002,17962,495,26857,15.88
2327,Assam,Sweet potatoes,2002,34918,495,26857,21.07
2328,Assam,Sweet potatoes,2002,34918,495,26857,15.88
2329,Assam,Sweet potatoes,2002,34918,495,26857,19.28
2330,Assam,Sweet potatoes,2002,34918,495,26857,15.88
2331,Assam,Wheat,2002,25906,495,26857,21.07
2332,Assam,Wheat,2002,25906,495,26857,15.88
2333,Assam,Wheat,2002,25906,495,26857,19.28
2334,Assam,Wheat,2002,25906,495,26857,15.88
2335,Assam,Maize,2004,30305,495,26857,21.11
2336,Assam,Maize,2004,30305,495,26857,15.49
2337,Assam,Maize,2004,30305,495,26857,18.75
2338,Assam,Maize,2004,30305,495,26857,15.49
2339,Assam,Potatoes,2004,346081,495,26857,21.11
2340,Assam,Potatoes,2004,346081,495,26857,15.49
2341,Assam,Potatoes,2004,346081,495,26857,18.75
2342,Assam,Potatoes,2004,346081,495,26857,15.49
2343,Assam,"Rice, paddy",2004,24139,495,26857,21.11
2344,Assam,"Rice, paddy",2004,24139,495,26857,15.49
2345,Assam,"Rice, paddy",2004,24139,495,26857,18.75
2346,Assam,"Rice, paddy",2004,24139,495,26857,15.49
2347,Assam,Sorghum,2004,28692,495,26857,21.11
2348,Assam,Sorghum,2004,28692,495,26857,15.49
2349,Assam,Sorghum,2004,28692,495,26857,18.75
2350,Assam,Sorghum,2004,28692,495,26857,15.49
2351,Assam,Soybeans,2004,16296,495,26857,21.11
2352,Assam,Soybeans,2004,16296,495,26857,15.49
2353,Assam,Soybeans,2004,16296,495,26857,18.75
2354,Assam,Soybeans,2004,16296,495,26857,15.49
2355,Assam,Sweet potatoes,2004,34248,495,26857,21.11
2356,Assam,Sweet potatoes,2004,34248,495,26857,15.49
2357,Assam,Sweet potatoes,2004,34248,495,26857,18.75
2358,Assam,Sweet potatoes,2004,34248,495,26857,15.49
2359,Assam,Wheat,2004,20325,495,26857,21.11
2360,Assam,Wheat,2004,20325,495,26857,15.49
2361,Assam,Wheat,2004,20325,495,26857,18.75
2362,Assam,Wheat,2004,20325,495,26857,15.49
2363,Assam,Maize,2005,36351,495,26857,21.14
2364,Assam,Maize,2005,36351,495,26857,16.29
2365,Assam,Maize,2005,36351,495,26857,19.74
2366,Assam,Maize,2005,36351,495,26857,16.29
2367,Assam,Potatoes,2005,333534,495,26857,21.14
2368,Assam,Potatoes,2005,333534,495,26857,16.29
2369,Assam,Potatoes,2005,333534,495,26857,19.74
2370,Assam,Potatoes,2005,333534,495,26857,16.29
2371,Assam,"Rice, paddy",2005,24452,495,26857,21.14
2372,Assam,"Rice, paddy",2005,24452,495,26857,16.29
2373,Assam,"Rice, paddy",2005,24452,495,26857,19.74
2374,Assam,"Rice, paddy",2005,24452,495,26857,16.29
2375,Assam,Sorghum,2005,30058,495,26857,21.14
2376,Assam,Sorghum,2005,30058,495,26857,16.29
2377,Assam,Sorghum,2005,30058,495,26857,19.74
2378,Assam,Sorghum,2005,30058,495,26857,16.29
2379,Assam,Soybeans,2005,18167,495,26857,21.14
2380,Assam,Soybeans,2005,18167,495,26857,16.29
2381,Assam,Soybeans,2005,18167,495,26857,19.74
2382,Assam,Soybeans,2005,18167,495,26857,16.29
2383,Assam,Sweet potatoes,2005,33690,495,26857,21.14
2384,Assam,Sweet potatoes,2005,33690,495,26857,16.29
2385,Assam,Sweet potatoes,2005,33690,495,26857,19.74
2386,Assam,Sweet potatoes,2005,33690,495,26857,16.29
2387,Assam,Wheat,2005,23665,495,26857,21.14
2388,Assam,Wheat,2005,23665,495,26857,16.29
2389,Assam,Wheat,2005,23665,495,26857,19.74
2390,Assam,Wheat,2005,23665,495,26857,16.29
2391,Assam,Maize,2006,34122,495,26857,20.86
2392,Assam,Maize,2006,34122,495,26857,15.26
2393,Assam,Maize,2006,34122,495,26857,18.42
2394,Assam,Maize,2006,34122,495,26857,15.26
2395,Assam,Potatoes,2006,331650,495,26857,20.86
2396,Assam,Potatoes,2006,331650,495,26857,15.26
2397,Assam,Potatoes,2006,331650,495,26857,18.42
2398,Assam,Potatoes,2006,331650,495,26857,15.26
2399,Assam,"Rice, paddy",2006,24755,495,26857,20.86
2400,Assam,"Rice, paddy",2006,24755,495,26857,15.26
2401,Assam,"Rice, paddy",2006,24755,495,26857,18.42
2402,Assam,"Rice, paddy",2006,24755,495,26857,15.26
2403,Assam,Sorghum,2006,25841,495,26857,20.86
2404,Assam,Sorghum,2006,25841,495,26857,15.26
2405,Assam,Sorghum,2006,25841,495,26857,18.42
2406,Assam,Sorghum,2006,25841,495,26857,15.26
2407,Assam,Soybeans,2006,17625,495,26857,20.86
2408,Assam,Soybeans,2006,17625,495,26857,15.26
2409,Assam,Soybeans,2006,17625,495,26857,18.42
2410,Assam,Soybeans,2006,17625,495,26857,15.26
2411,Assam,Sweet potatoes,2006,31329,495,26857,20.86
2412,Assam,Sweet potatoes,2006,31329,495,26857,15.26
2413,Assam,Sweet potatoes,2006,31329,495,26857,18.42
2414,Assam,Sweet potatoes,2006,31329,495,26857,15.26
2415,Assam,Wheat,2006,27516,495,26857,20.86
2416,Assam,Wheat,2006,27516,495,26857,15.26
2417,Assam,Wheat,2006,27516,495,26857,18.42
2418,Assam,Wheat,2006,27516,495,26857,15.26
2419,Assam,Maize,2007,27921,495,26857,21.07
2420,Assam,Maize,2007,27921,495,26857,15.9
2421,Assam,Maize,2007,27921,495,26857,18.98
2422,Assam,Maize,2007,27921,495,26857,15.9
2423,Assam,Potatoes,2007,330590,495,26857,21.07
2424,Assam,Potatoes,2007,330590,495,26857,15.9
2425,Assam,Potatoes,2007,330590,495,26857,18.98
2426,Assam,Potatoes,2007,330590,495,26857,15.9
2427,Assam,"Rice, paddy",2007,25048,495,26857,21.07
2428,Assam,"Rice, paddy",2007,25048,495,26857,15.9
2429,Assam,"Rice, paddy",2007,25048,495,26857,18.98
2430,Assam,"Rice, paddy",2007,25048,495,26857,15.9
2431,Assam,Sorghum,2007,25507,495,26857,21.07
2432,Assam,Sorghum,2007,25507,495,26857,15.9
2433,Assam,Sorghum,2007,25507,495,26857,18.98
2434,Assam,Sorghum,2007,25507,495,26857,15.9
2435,Assam,Soybeans,2007,11202,495,26857,21.07
2436,Assam,Soybeans,2007,11202,495,26857,15.9
2437,Assam,Soybeans,2007,11202,495,26857,18.98
2438,Assam,Soybeans,2007,11202,495,26857,15.9
2439,Assam,Sweet potatoes,2007,32644,495,26857,21.07
2440,Assam,Sweet potatoes,2007,32644,495,26857,15.9
2441,Assam,Sweet potatoes,2007,32644,495,26857,18.98
2442,Assam,Sweet potatoes,2007,32644,495,26857,15.9
2443,Assam,Wheat,2007,30142,495,26857,21.07
2444,Assam,Wheat,2007,30142,495,26857,15.9
2445,Assam,Wheat,2007,30142,495,26857,18.98
2446,Assam,Wheat,2007,30142,495,26857,15.9
2447,Assam,Maize,2008,45373,495,26857,20.89
2448,Assam,Maize,2008,45373,495,26857,15.75
2449,Assam,Maize,2008,45373,495,26857,18.91
2450,Assam,Maize,2008,45373,495,26857,15.75
2451,Assam,Potatoes,2008,340000,495,26857,20.89
2452,Assam,Potatoes,2008,340000,495,26857,15.75
2453,Assam,Potatoes,2008,340000,495,26857,18.91
2454,Assam,Potatoes,2008,340000,495,26857,15.75
2455,Assam,"Rice, paddy",2008,25334,495,26857,20.89
2456,Assam,"Rice, paddy",2008,25334,495,26857,15.75
2457,Assam,"Rice, paddy",2008,25334,495,26857,18.91
2458,Assam,"Rice, paddy",2008,25334,495,26857,15.75
2459,Assam,Sorghum,2008,29378,495,26857,20.89
2460,Assam,Sorghum,2008,29378,495,26857,15.75
2461,Assam,Sorghum,2008,29378,495,26857,18.91
2462,Assam,Sorghum,2008,29378,495,26857,15.75
2463,Assam,Soybeans,2008,17050,495,26857,20.89
